name,team,position,price,gw,opponent,home,minutes,points,goals,assists,xG,xA,xGC,CS,BPS,YC,RC,fixture_id,kickoff_time
Matz Sels,Nott'm Forest,Goalkeeper,4.6,10,Man Utd,True,90,2,0,0,0.00,0.03,1.12,0,11,0,0,97,2025-11-01T15:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,11,Leeds,True,90,2,0,0,0.00,0.00,0.69,0,10,0,0,107,2025-11-09T14:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,12,Liverpool,False,90,7,0,0,0.00,0.02,1.93,1,30,0,0,117,2025-11-22T15:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,13,Brighton,True,90,2,0,0,0.00,0.00,1.53,0,10,0,0,127,2025-11-30T14:05:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,14,Wolves,False,90,6,0,0,0.00,0.00,0.91,1,24,0,0,140,2025-12-03T19:30:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,15,Everton,False,90,2,0,0,0.00,0.00,1.12,0,3,0,0,144,2025-12-06T15:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,16,Spurs,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,158,2025-12-14T14:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,17,Fulham,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,165,2025-12-22T20:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,18,Man City,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,178,2025-12-27T12:30:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,19,Everton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,188,2025-12-30T19:30:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,20,Aston Villa,False,12,1,0,0,0.00,0.00,0.00,0,5,0,0,191,2026-01-03T12:30:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,21,West Ham,False,90,3,0,0,0.00,0.00,0.95,0,14,0,0,210,2026-01-06T20:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,22,Arsenal,True,90,10,0,0,0.00,0.00,2.10,1,29,0,0,217,2026-01-17T17:30:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,23,Brentford,False,90,6,0,0,0.00,0.00,1.81,1,24,0,0,223,2026-01-25T14:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,24,Crystal Palace,True,45,1,0,0,0.00,0.00,1.69,0,1,0,0,237,2026-02-01T14:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,25,Leeds,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,246,2026-02-06T20:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,26,Wolves,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,257,2026-02-11T19:30:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,27,Liverpool,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,267,2026-02-22T14:00:00Z
Matz Sels,Nott'm Forest,Goalkeeper,4.6,28,Brighton,False,90,2,0,0,0.00,0.00,1.31,0,16,0,0,273,2026-03-01T14:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,1,Brentford,True,90,2,0,0,0.00,0.00,1.50,0,5,0,0,4,2025-08-17T13:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,2,Crystal Palace,False,90,2,0,0,0.00,0.02,1.10,0,14,0,0,15,2025-08-24T13:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,3,West Ham,True,90,1,0,0,0.05,0.01,2.42,0,-1,0,0,27,2025-08-31T13:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,4,Arsenal,False,90,1,0,0,0.00,0.02,1.84,0,0,0,0,31,2025-09-13T11:30:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,5,Burnley,False,90,2,0,0,0.00,0.11,0.85,0,16,0,0,44,2025-09-20T14:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,6,Sunderland,True,90,1,0,0,0.02,0.02,1.19,0,8,1,0,59,2025-09-27T16:30:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,7,Newcastle,False,90,3,0,0,0.00,0.00,3.28,0,9,0,0,69,2025-10-05T13:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,8,Chelsea,True,90,1,0,0,0.31,0.02,1.67,0,2,0,0,77,2025-10-18T11:30:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,9,Bournemouth,False,90,1,0,0,0.00,0.00,0.59,0,4,0,0,83,2025-10-26T14:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,10,Man Utd,True,90,1,0,0,0.18,0.01,1.12,0,5,0,0,97,2025-11-01T15:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,11,Leeds,True,90,4,0,0,0.00,0.01,0.69,0,16,0,0,107,2025-11-09T14:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,12,Liverpool,False,90,8,0,0,0.00,0.00,1.93,1,24,0,0,117,2025-11-22T15:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,13,Brighton,True,90,1,0,0,0.03,0.01,1.53,0,3,0,0,127,2025-11-30T14:05:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,14,Wolves,False,90,6,0,0,0.00,0.01,0.91,1,25,1,0,140,2025-12-03T19:30:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,15,Everton,False,90,0,0,0,0.03,0.00,1.12,0,-4,1,0,144,2025-12-06T15:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,16,Spurs,True,90,8,0,0,0.07,0.01,0.33,1,25,0,0,158,2025-12-14T14:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,17,Fulham,False,90,1,0,0,0.00,0.02,1.50,0,8,1,0,165,2025-12-22T20:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,18,Man City,True,90,3,0,0,0.03,0.00,1.45,0,6,0,0,178,2025-12-27T12:30:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,19,Everton,True,90,1,0,0,0.00,0.14,1.26,0,13,0,0,188,2025-12-30T19:30:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,20,Aston Villa,False,90,3,0,0,0.00,0.00,1.59,0,-2,0,0,191,2026-01-03T12:30:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,21,West Ham,False,90,2,0,0,0.00,0.00,0.95,0,6,0,0,210,2026-01-06T20:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,22,Arsenal,True,90,6,0,0,0.00,0.00,2.10,1,24,0,0,217,2026-01-17T17:30:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,23,Brentford,False,90,8,0,0,0.00,0.00,1.81,1,24,0,0,223,2026-01-25T14:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,24,Crystal Palace,True,90,3,0,0,0.00,0.00,1.90,0,7,1,0,237,2026-02-01T14:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,25,Leeds,False,90,1,0,0,0.00,0.00,2.50,0,-3,0,0,246,2026-02-06T20:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,26,Wolves,True,90,6,0,0,0.01,0.00,0.42,1,24,0,0,257,2026-02-11T19:30:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,27,Liverpool,True,90,4,0,0,0.08,0.00,1.73,0,5,0,0,267,2026-02-22T14:00:00Z
Nikola Milenković,Nott'm Forest,Defender,5.1,28,Brighton,False,90,1,0,0,0.00,0.03,1.31,0,7,0,0,273,2026-03-01T14:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,1,Brentford,True,90,2,0,0,0.00,0.02,1.50,0,12,0,0,4,2025-08-17T13:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,2,Crystal Palace,False,90,1,0,0,0.00,0.16,1.10,0,3,1,0,15,2025-08-24T13:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,3,West Ham,True,90,1,0,0,0.00,0.02,2.42,0,3,0,0,27,2025-08-31T13:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,4,Arsenal,False,36,3,0,0,0.00,0.00,0.95,0,5,0,0,31,2025-09-13T11:30:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,5,Burnley,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,44,2025-09-20T14:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,6,Sunderland,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,59,2025-09-27T16:30:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,7,Newcastle,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,69,2025-10-05T13:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,8,Chelsea,True,73,1,0,0,0.00,0.01,1.41,0,5,0,0,77,2025-10-18T11:30:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,9,Bournemouth,False,90,1,0,0,0.00,0.00,0.59,0,8,0,0,83,2025-10-26T14:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,10,Man Utd,True,90,3,0,0,0.06,0.01,1.12,0,15,0,0,97,2025-11-01T15:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,11,Leeds,True,90,1,0,0,0.00,0.02,0.69,0,4,1,0,107,2025-11-09T14:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,12,Liverpool,False,90,17,1,0,0.19,0.00,1.93,1,55,0,0,117,2025-11-22T15:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,13,Brighton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,127,2025-11-30T14:05:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,14,Wolves,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,140,2025-12-03T19:30:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,15,Everton,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,144,2025-12-06T15:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,16,Spurs,True,90,6,0,0,0.00,0.01,0.33,1,27,0,0,158,2025-12-14T14:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,17,Fulham,False,90,1,0,0,0.02,0.04,1.50,0,8,1,0,165,2025-12-22T20:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,18,Man City,True,90,3,0,0,0.00,0.01,1.45,0,7,0,0,178,2025-12-27T12:30:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,19,Everton,True,90,1,0,0,0.08,0.04,1.26,0,12,0,0,188,2025-12-30T19:30:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,20,Aston Villa,False,90,3,0,0,0.00,0.00,1.59,0,5,0,0,191,2026-01-03T12:30:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,21,West Ham,False,90,2,0,0,0.13,0.06,0.95,0,9,0,0,210,2026-01-06T20:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,22,Arsenal,True,90,8,0,0,0.00,0.01,2.10,1,26,0,0,217,2026-01-17T17:30:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,23,Brentford,False,90,8,0,0,0.00,0.01,1.81,1,23,0,0,223,2026-01-25T14:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,24,Crystal Palace,True,90,2,0,0,0.00,0.01,1.90,0,15,0,0,237,2026-02-01T14:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,25,Leeds,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,246,2026-02-06T20:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,26,Wolves,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,257,2026-02-11T19:30:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,27,Liverpool,True,90,2,0,0,0.10,0.02,1.73,0,15,0,0,267,2026-02-22T14:00:00Z
Murillo Costa dos Santos,Nott'm Forest,Defender,5.2,28,Brighton,False,90,1,0,0,0.00,0.00,1.31,0,4,0,0,273,2026-03-01T14:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,1,Brentford,True,90,4,0,0,0.00,0.04,1.50,0,15,0,0,4,2025-08-17T13:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,2,Crystal Palace,False,90,1,0,0,0.00,0.01,1.10,0,5,1,0,15,2025-08-24T13:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,3,West Ham,True,90,1,0,0,0.04,0.27,2.42,0,0,0,0,27,2025-08-31T13:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,4,Arsenal,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,31,2025-09-13T11:30:00Z
Ola Aina,Nott'm Forest,Defender,4.7,5,Burnley,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,44,2025-09-20T14:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,6,Sunderland,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,59,2025-09-27T16:30:00Z
Ola Aina,Nott'm Forest,Defender,4.7,7,Newcastle,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,69,2025-10-05T13:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,8,Chelsea,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,77,2025-10-18T11:30:00Z
Ola Aina,Nott'm Forest,Defender,4.7,9,Bournemouth,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,83,2025-10-26T14:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,10,Man Utd,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,97,2025-11-01T15:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,11,Leeds,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,107,2025-11-09T14:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,12,Liverpool,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,117,2025-11-22T15:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,13,Brighton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,127,2025-11-30T14:05:00Z
Ola Aina,Nott'm Forest,Defender,4.7,14,Wolves,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,140,2025-12-03T19:30:00Z
Ola Aina,Nott'm Forest,Defender,4.7,15,Everton,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,144,2025-12-06T15:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,16,Spurs,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,158,2025-12-14T14:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,17,Fulham,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,165,2025-12-22T20:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,18,Man City,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,178,2025-12-27T12:30:00Z
Ola Aina,Nott'm Forest,Defender,4.7,19,Everton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,188,2025-12-30T19:30:00Z
Ola Aina,Nott'm Forest,Defender,4.7,20,Aston Villa,False,68,1,0,0,0.01,0.01,1.20,0,4,0,0,191,2026-01-03T12:30:00Z
Ola Aina,Nott'm Forest,Defender,4.7,21,West Ham,False,90,2,0,0,0.02,0.07,0.95,0,15,0,0,210,2026-01-06T20:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,22,Arsenal,True,90,5,0,0,0.01,0.02,2.10,1,15,1,0,217,2026-01-17T17:30:00Z
Ola Aina,Nott'm Forest,Defender,4.7,23,Brentford,False,90,11,0,1,0.00,0.01,1.81,1,32,0,0,223,2026-01-25T14:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,24,Crystal Palace,True,90,2,0,0,0.05,0.02,1.90,0,16,0,0,237,2026-02-01T14:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,25,Leeds,False,90,1,0,0,0.07,0.00,2.50,0,-2,0,0,246,2026-02-06T20:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,26,Wolves,True,90,7,0,0,0.08,0.17,0.42,1,32,0,0,257,2026-02-11T19:30:00Z
Ola Aina,Nott'm Forest,Defender,4.7,27,Liverpool,True,90,1,0,0,0.00,0.01,1.73,0,8,1,0,267,2026-02-22T14:00:00Z
Ola Aina,Nott'm Forest,Defender,4.7,28,Brighton,False,81,1,0,0,0.00,0.03,1.31,0,-1,0,0,273,2026-03-01T14:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,1,Brentford,True,90,1,0,0,0.00,0.09,1.50,0,10,1,0,4,2025-08-17T13:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,2,Crystal Palace,False,90,2,0,0,0.00,0.02,1.10,0,18,0,0,15,2025-08-24T13:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,3,West Ham,True,90,1,0,0,0.03,0.02,2.42,0,2,0,0,27,2025-08-31T13:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,4,Arsenal,False,90,0,0,0,0.01,0.01,1.84,0,-5,1,0,31,2025-09-13T11:30:00Z
Neco Williams,Nott'm Forest,Defender,4.7,5,Burnley,False,90,10,1,0,0.15,0.01,0.85,0,28,0,0,44,2025-09-20T14:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,6,Sunderland,True,90,1,0,0,0.00,0.23,1.19,0,18,1,0,59,2025-09-27T16:30:00Z
Neco Williams,Nott'm Forest,Defender,4.7,7,Newcastle,False,90,0,0,0,0.03,0.01,3.28,0,9,1,0,69,2025-10-05T13:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,8,Chelsea,True,90,1,0,0,0.53,0.01,1.67,0,-7,0,0,77,2025-10-18T11:30:00Z
Neco Williams,Nott'm Forest,Defender,4.7,9,Bournemouth,False,90,1,0,0,0.09,0.05,0.59,0,13,0,0,83,2025-10-26T14:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,10,Man Utd,True,90,1,0,0,0.04,0.02,1.12,0,5,0,0,97,2025-11-01T15:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,11,Leeds,True,90,2,0,0,0.00,0.26,0.69,0,21,0,0,107,2025-11-09T14:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,12,Liverpool,False,90,13,0,1,0.00,0.01,1.93,1,47,0,0,117,2025-11-22T15:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,13,Brighton,True,90,1,0,0,0.00,0.01,1.53,0,7,0,0,127,2025-11-30T14:05:00Z
Neco Williams,Nott'm Forest,Defender,4.7,14,Wolves,False,90,8,0,0,0.09,0.13,0.91,1,28,0,0,140,2025-12-03T19:30:00Z
Neco Williams,Nott'm Forest,Defender,4.7,15,Everton,False,90,1,0,0,0.07,0.11,1.12,0,8,0,0,144,2025-12-06T15:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,16,Spurs,True,90,7,0,0,0.09,0.13,0.33,1,30,0,0,158,2025-12-14T14:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,17,Fulham,False,90,2,0,0,0.04,0.14,1.50,0,11,0,0,165,2025-12-22T20:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,18,Man City,True,90,1,0,0,0.04,0.01,1.45,0,5,0,0,178,2025-12-27T12:30:00Z
Neco Williams,Nott'm Forest,Defender,4.7,19,Everton,True,90,1,0,0,0.08,0.67,1.26,0,26,0,0,188,2025-12-30T19:30:00Z
Neco Williams,Nott'm Forest,Defender,4.7,20,Aston Villa,False,90,1,0,0,0.01,0.01,1.59,0,1,0,0,191,2026-01-03T12:30:00Z
Neco Williams,Nott'm Forest,Defender,4.7,21,West Ham,False,90,4,0,0,0.05,0.05,0.95,0,19,0,0,210,2026-01-06T20:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,22,Arsenal,True,90,6,0,0,0.00,0.19,2.10,1,25,0,0,217,2026-01-17T17:30:00Z
Neco Williams,Nott'm Forest,Defender,4.7,23,Brentford,False,90,8,0,0,0.00,0.00,1.81,1,25,0,0,223,2026-01-25T14:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,24,Crystal Palace,True,44,-2,0,0,0.00,0.00,0.82,0,-14,0,1,237,2026-02-01T14:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,25,Leeds,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,246,2026-02-06T20:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,26,Wolves,True,90,8,0,0,0.18,0.68,0.42,1,40,0,0,257,2026-02-11T19:30:00Z
Neco Williams,Nott'm Forest,Defender,4.7,27,Liverpool,True,90,4,0,0,0.01,0.01,1.73,0,11,0,0,267,2026-02-22T14:00:00Z
Neco Williams,Nott'm Forest,Defender,4.7,28,Brighton,False,55,0,0,0,0.00,0.01,1.26,0,-5,0,0,273,2026-03-01T14:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,1,Brentford,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,4,2025-08-17T13:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,2,Crystal Palace,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,15,2025-08-24T13:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,3,West Ham,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,27,2025-08-31T13:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,4,Arsenal,False,90,1,0,0,0.00,0.00,1.84,0,1,0,0,31,2025-09-13T11:30:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,5,Burnley,False,90,1,0,0,0.00,0.01,0.85,0,6,1,0,44,2025-09-20T14:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,6,Sunderland,True,90,2,0,0,0.03,0.01,1.19,0,14,0,0,59,2025-09-27T16:30:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,7,Newcastle,False,76,3,0,0,0.00,0.01,1.43,0,9,1,0,69,2025-10-05T13:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,8,Chelsea,True,90,0,0,0,0.00,0.00,1.67,0,3,1,0,77,2025-10-18T11:30:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,9,Bournemouth,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,83,2025-10-26T14:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,10,Man Utd,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,97,2025-11-01T15:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,11,Leeds,True,2,1,0,0,0.00,0.00,0.15,0,5,0,0,107,2025-11-09T14:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,12,Liverpool,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,117,2025-11-22T15:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,13,Brighton,True,90,3,0,0,0.00,0.02,1.53,0,20,0,0,127,2025-11-30T14:05:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,14,Wolves,False,90,7,0,0,0.00,0.01,0.91,1,25,0,0,140,2025-12-03T19:30:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,15,Everton,False,90,2,0,0,0.00,0.00,1.12,0,-2,1,0,144,2025-12-06T15:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,16,Spurs,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,158,2025-12-14T14:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,17,Fulham,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,165,2025-12-22T20:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,18,Man City,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,178,2025-12-27T12:30:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,19,Everton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,188,2025-12-30T19:30:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,20,Aston Villa,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,191,2026-01-03T12:30:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,21,West Ham,False,1,1,0,0,0.00,0.00,0.00,0,2,0,0,210,2026-01-06T20:00:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,22,Arsenal,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,217,2026-01-17T17:30:00Z
Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.3,23,Brentford,False,3,1,0,0,0.00,0.00,0.14,0,6,0,0,223,2026-01-25T14:00:00Z
